system,technique,num_logs,duplicated,time_s,PR_time,IN_time,S_time,states,transitions
NGLClient,PRINS-w1,210,5,11.763,0.002,10.252,1.509,3376,3754
NGLClient,hybrid-0,210,5,0.204,,,,168,200
NGLClient,hybrid-1,210,5,0.525,,,,166,196
NGLClient,hybrid-2,210,5,0.503,,,,166,196
NGLClient,hybrid-3,210,5,0.509,,,,166,196
NGLClient,hybrid-4,210,5,0.502,,,,166,196
NGLClient,hybrid-5,210,5,0.511,,,,166,196
NGLClient,hybrid-6,210,5,0.502,,,,166,196
NGLClient,hybrid-7,210,5,0.517,,,,166,196
NGLClient,hybrid-8,210,5,0.497,,,,166,196
NGLClient,hybrid-9,210,5,0.504,,,,166,196
NGLClient,hybrid-10,210,5,0.508,,,,166,196
NGLClient,PRINS-w4,210,5,6.295,0.002,4.720,1.574,3376,3754
NGLClient,PRINS-w3,210,5,6.456,0.002,4.886,1.568,3376,3754
NGLClient,PRINS-w2,210,5,7.215,0.002,5.677,1.537,3376,3754
NGLClient,PRINS-w1,210,5,11.739,0.002,10.197,1.541,3376,3754
NGLClient,hybrid-0,210,5,0.205,,,,168,200
NGLClient,hybrid-1,210,5,0.524,,,,166,196
NGLClient,hybrid-2,210,5,0.506,,,,166,196
NGLClient,hybrid-3,210,5,0.504,,,,166,196
NGLClient,hybrid-4,210,5,0.510,,,,166,196
NGLClient,hybrid-5,210,5,0.509,,,,166,196
NGLClient,hybrid-6,210,5,0.509,,,,166,196
NGLClient,hybrid-7,210,5,0.507,,,,166,196
NGLClient,hybrid-8,210,5,0.522,,,,166,196
NGLClient,hybrid-9,210,5,0.505,,,,166,196
NGLClient,hybrid-10,210,5,0.512,,,,166,196
NGLClient,PRINS-w4,252,6,6.710,0.002,4.825,1.883,4051,4504
NGLClient,PRINS-w3,252,6,6.880,0.002,5.018,1.860,4051,4504
NGLClient,PRINS-w2,252,6,7.610,0.002,5.778,1.830,4051,4504
NGLClient,PRINS-w1,252,6,12.386,0.002,10.551,1.833,4051,4504
NGLClient,hybrid-0,252,6,0.231,,,,168,200
NGLClient,hybrid-1,252,6,0.564,,,,166,196
NGLClient,hybrid-2,252,6,0.554,,,,166,196
NGLClient,hybrid-3,252,6,0.561,,,,166,196
NGLClient,hybrid-4,252,6,0.555,,,,166,196
NGLClient,hybrid-5,252,6,0.561,,,,166,196
NGLClient,hybrid-6,252,6,0.557,,,,166,196
NGLClient,hybrid-7,252,6,0.557,,,,166,196
NGLClient,hybrid-8,252,6,0.549,,,,166,196
NGLClient,hybrid-9,252,6,0.556,,,,166,196
NGLClient,hybrid-10,252,6,0.564,,,,166,196
NGLClient,PRINS-w4,252,6,6.674,0.002,4.775,1.896,4051,4504
NGLClient,PRINS-w3,252,6,6.884,0.002,5.036,1.845,4051,4504
NGLClient,PRINS-w2,252,6,7.730,0.002,5.883,1.846,4051,4504
NGLClient,PRINS-w1,252,6,12.329,0.002,10.481,1.846,4051,4504
NGLClient,hybrid-0,252,6,0.247,,,,168,200
NGLClient,hybrid-1,252,6,0.557,,,,166,196
NGLClient,hybrid-2,252,6,0.566,,,,166,196
NGLClient,hybrid-3,252,6,0.557,,,,166,196
NGLClient,hybrid-4,252,6,0.566,,,,166,196
NGLClient,hybrid-5,252,6,0.563,,,,166,196
NGLClient,hybrid-6,252,6,0.555,,,,166,196
NGLClient,hybrid-7,252,6,0.557,,,,166,196
NGLClient,hybrid-8,252,6,0.565,,,,166,196
NGLClient,hybrid-9,252,6,0.571,,,,166,196
NGLClient,hybrid-10,252,6,0.556,,,,166,196
NGLClient,PRINS-w4,252,6,6.760,0.002,4.874,1.883,4051,4504
NGLClient,PRINS-w3,252,6,6.974,0.002,5.080,1.892,4051,4504
NGLClient,PRINS-w2,252,6,7.621,0.002,5.786,1.832,4051,4504
NGLClient,PRINS-w1,252,6,12.395,0.002,10.545,1.848,4051,4504
NGLClient,hybrid-0,252,6,0.234,,,,168,200
NGLClient,hybrid-1,252,6,0.534,,,,166,196
NGLClient,hybrid-2,252,6,0.559,,,,166,196
NGLClient,hybrid-3,252,6,0.579,,,,166,196
NGLClient,hybrid-4,252,6,0.559,,,,166,196
NGLClient,hybrid-5,252,6,0.563,,,,166,196
NGLClient,hybrid-6,252,6,0.573,,,,166,196
NGLClient,hybrid-7,252,6,0.566,,,,166,196
NGLClient,hybrid-8,252,6,0.566,,,,166,196
NGLClient,hybrid-9,252,6,0.569,,,,166,196
NGLClient,hybrid-10,252,6,0.573,,,,166,196
NGLClient,PRINS-w4,294,7,7.004,0.003,4.797,2.204,4726,5254
NGLClient,PRINS-w3,294,7,7.338,0.003,5.147,2.189,4726,5254
NGLClient,PRINS-w2,294,7,8.108,0.016,5.913,2.179,4726,5254
NGLClient,PRINS-w1,294,7,13.001,0.003,10.840,2.159,4726,5254
NGLClient,hybrid-0,294,7,0.259,,,,168,200
NGLClient,hybrid-1,294,7,0.633,,,,166,196
NGLClient,hybrid-2,294,7,0.620,,,,166,196
NGLClient,hybrid-3,294,7,0.610,,,,166,196
NGLClient,hybrid-4,294,7,0.624,,,,166,196
NGLClient,hybrid-5,294,7,0.607,,,,166,196
NGLClient,hybrid-6,294,7,0.615,,,,166,196
NGLClient,hybrid-7,294,7,0.616,,,,166,196
NGLClient,hybrid-8,294,7,0.609,,,,166,196
NGLClient,hybrid-9,294,7,0.619,,,,166,196
NGLClient,hybrid-10,294,7,0.612,,,,166,196
NGLClient,PRINS-w4,294,7,7.156,0.003,4.942,2.212,4726,5254
NGLClient,PRINS-w3,294,7,7.332,0.002,5.130,2.200,4726,5254
NGLClient,PRINS-w2,294,7,8.098,0.003,5.951,2.144,4726,5254
NGLClient,PRINS-w1,294,7,12.720,0.016,10.550,2.154,4726,5254
NGLClient,hybrid-0,294,7,0.257,,,,168,200
NGLClient,hybrid-1,294,7,0.626,,,,166,196
NGLClient,hybrid-2,294,7,0.611,,,,166,196
NGLClient,hybrid-3,294,7,0.615,,,,166,196
NGLClient,hybrid-4,294,7,0.617,,,,166,196
NGLClient,hybrid-5,294,7,0.610,,,,166,196
NGLClient,hybrid-6,294,7,0.612,,,,166,196
NGLClient,hybrid-7,294,7,0.619,,,,166,196
NGLClient,hybrid-8,294,7,0.610,,,,166,196
NGLClient,hybrid-9,294,7,0.623,,,,166,196
NGLClient,hybrid-10,294,7,0.632,,,,166,196
NGLClient,PRINS-w4,294,7,7.084,0.003,4.882,2.199,4726,5254
NGLClient,PRINS-w3,294,7,7.276,0.003,5.126,2.147,4726,5254
NGLClient,PRINS-w2,294,7,8.084,0.002,5.922,2.160,4726,5254
NGLClient,PRINS-w1,294,7,12.822,0.003,10.665,2.154,4726,5254
NGLClient,hybrid-0,294,7,0.258,,,,168,200
NGLClient,hybrid-1,294,7,0.623,,,,166,196
NGLClient,hybrid-2,294,7,0.607,,,,166,196
NGLClient,hybrid-3,294,7,0.616,,,,166,196
NGLClient,hybrid-4,294,7,0.612,,,,166,196
NGLClient,hybrid-5,294,7,0.622,,,,166,196
NGLClient,hybrid-6,294,7,0.612,,,,166,196
NGLClient,hybrid-7,294,7,0.606,,,,166,196
NGLClient,hybrid-8,294,7,0.611,,,,166,196
NGLClient,hybrid-9,294,7,0.604,,,,166,196
NGLClient,hybrid-10,294,7,0.615,,,,166,196
NGLClient,PRINS-w4,336,8,7.565,0.003,5.050,2.512,5401,6004
NGLClient,PRINS-w3,336,8,7.694,0.003,5.179,2.512,5401,6004
NGLClient,PRINS-w2,336,8,8.504,0.003,6.018,2.484,5401,6004
NGLClient,PRINS-w1,336,8,13.473,0.003,10.970,2.500,5401,6004
NGLClient,hybrid-0,336,8,0.292,,,,168,200
NGLClient,hybrid-1,336,8,0.678,,,,166,196
NGLClient,hybrid-2,336,8,0.666,,,,166,196
NGLClient,hybrid-3,336,8,0.663,,,,166,196
NGLClient,hybrid-4,336,8,0.660,,,,166,196
NGLClient,hybrid-5,336,8,0.662,,,,166,196
NGLClient,hybrid-6,336,8,0.670,,,,166,196
NGLClient,hybrid-7,336,8,0.652,,,,166,196
NGLClient,hybrid-8,336,8,0.651,,,,166,196
NGLClient,hybrid-9,336,8,0.660,,,,166,196
NGLClient,hybrid-10,336,8,0.650,,,,166,196
NGLClient,PRINS-w4,336,8,7.556,0.003,5.029,2.524,5401,6004
NGLClient,PRINS-w3,336,8,7.661,0.003,5.148,2.510,5401,6004
NGLClient,PRINS-w2,336,8,8.470,0.003,5.969,2.498,5401,6004
NGLClient,PRINS-w1,336,8,13.364,0.003,10.863,2.498,5401,6004
NGLClient,hybrid-0,336,8,0.279,,,,168,200
NGLClient,hybrid-1,336,8,0.675,,,,166,196
NGLClient,hybrid-2,336,8,0.658,,,,166,196
NGLClient,hybrid-3,336,8,0.660,,,,166,196
NGLClient,hybrid-4,336,8,0.658,,,,166,196
NGLClient,hybrid-5,336,8,0.667,,,,166,196
NGLClient,hybrid-6,336,8,0.667,,,,166,196
NGLClient,hybrid-7,336,8,0.669,,,,166,196
NGLClient,hybrid-8,336,8,0.666,,,,166,196
NGLClient,hybrid-9,336,8,0.671,,,,166,196
NGLClient,hybrid-10,336,8,0.669,,,,166,196
NGLClient,PRINS-w4,336,8,7.497,0.003,4.965,2.529,5401,6004
NGLClient,PRINS-w3,336,8,7.691,0.003,5.183,2.504,5401,6004
NGLClient,PRINS-w2,336,8,8.555,0.003,6.042,2.510,5401,6004
NGLClient,PRINS-w1,336,8,13.463,0.003,10.913,2.547,5401,6004
NGLClient,hybrid-0,336,8,0.282,,,,168,200
NGLClient,hybrid-1,336,8,0.667,,,,166,196
NGLClient,hybrid-2,336,8,0.666,,,,166,196
NGLClient,hybrid-3,336,8,0.657,,,,166,196
NGLClient,hybrid-4,336,8,0.661,,,,166,196
NGLClient,hybrid-5,336,8,0.668,,,,166,196
NGLClient,hybrid-6,336,8,0.655,,,,166,196
NGLClient,hybrid-7,336,8,0.668,,,,166,196
NGLClient,hybrid-8,336,8,0.662,,,,166,196
NGLClient,hybrid-9,336,8,0.656,,,,166,196
NGLClient,hybrid-10,336,8,0.661,,,,166,196
Linux,PRINS-w4,42,1,449.667,0.004,447.696,1.967,2700,3378
Linux,PRINS-w3,42,1,452.561,0.004,450.56,1.997,2700,3378
Linux,PRINS-w2,42,1,452.208,0.004,450.236,1.967,2700,3378
Linux,PRINS-w1,42,1,461.904,0.003,459.953,1.948,2700,3378
Linux,hybrid-0,42,1,1.244,,,,3522,6503
Linux,hybrid-1,42,1,4.068,,,,1990,3322
Linux,hybrid-2,42,1,3.883,,,,1800,2768
Linux,hybrid-3,42,1,4.191,,,,1853,3061
Linux,hybrid-4,42,1,3.95,,,,1773,2799
Linux,hybrid-5,42,1,4.096,,,,1759,2782
Linux,hybrid-6,42,1,3.805,,,,1741,2729
Linux,hybrid-7,42,1,4.183,,,,1991,4047
Linux,hybrid-8,42,1,4.219,,,,1975,3913
Linux,hybrid-9,42,1,4.516,,,,2170,6083
Linux,hybrid-10,42,1,4.613,,,,1815,4535
Linux,PRINS-w4,42,1,436.419,0.003,434.425,1.99,2700,3378
Linux,PRINS-w3,42,1,443.419,0.004,441.444,1.972,2700,3378
Linux,PRINS-w2,42,1,445.576,0.004,443.636,1.937,2700,3378
Linux,PRINS-w1,42,1,461.639,0.003,459.676,1.96,2700,3378
Linux,hybrid-0,42,1,1.29,,,,3522,6503
Linux,hybrid-1,42,1,4.177,,,,1990,3322
Linux,hybrid-2,42,1,4.161,,,,1800,2768
Linux,hybrid-3,42,1,4.289,,,,1853,3061
Linux,hybrid-4,42,1,4.268,,,,1773,2799
Linux,hybrid-5,42,1,4.16,,,,1759,2782
Linux,hybrid-6,42,1,4.144,,,,1741,2729
Linux,hybrid-7,42,1,4.378,,,,1991,4047
Linux,hybrid-8,42,1,4.392,,,,1975,3913
Linux,hybrid-9,42,1,4.814,,,,2170,6083
Linux,hybrid-10,42,1,4.717,,,,1815,4535
Linux,PRINS-w4,42,1,450.409,0.004,448.433,1.973,2700,3378
Linux,PRINS-w3,42,1,444.529,0.004,442.597,1.929,2700,3378
Linux,PRINS-w2,42,1,438.553,0.004,436.597,1.953,2700,3378
Linux,PRINS-w1,42,1,473.78,0.004,471.899,1.877,2700,3378
Linux,hybrid-0,42,1,1.302,,,,3522,6503
Linux,hybrid-1,42,1,4.107,,,,1990,3322
Linux,hybrid-2,42,1,4.127,,,,1800,2768
Linux,hybrid-3,42,1,4.138,,,,1853,3061
Linux,hybrid-4,42,1,4.204,,,,1773,2799
Linux,hybrid-5,42,1,4.096,,,,1759,2782
Linux,hybrid-6,42,1,4.058,,,,1741,2729
Linux,hybrid-7,42,1,4.308,,,,1991,4047
Linux,hybrid-8,42,1,4.26,,,,1975,3913
Linux,hybrid-9,42,1,4.698,,,,2170,6083
Linux,hybrid-10,42,1,4.653,,,,1815,4535
Linux,PRINS-w4,84,2,1214.195,0.007,1210.427,3.761,4079,5185
Linux,PRINS-w3,84,2,1111.601,0.007,1107.837,3.757,4079,5185
Linux,PRINS-w2,84,2,1143.344,0.007,1139.536,3.801,4079,5185
Linux,PRINS-w1,84,2,1255.604,0.008,1251.824,3.772,4079,5185
Linux,hybrid-0,84,2,0.724,,,,1792,2924
Linux,hybrid-1,84,2,4.962,,,,1336,1969
Linux,hybrid-2,84,2,5.129,,,,1304,1958
Linux,hybrid-3,84,2,4.831,,,,1387,2245
Linux,hybrid-4,84,2,4.987,,,,1340,2100
Linux,hybrid-5,84,2,4.819,,,,1276,1925
Linux,hybrid-6,84,2,4.826,,,,1255,1873
Linux,hybrid-7,84,2,4.79,,,,1236,1794
Linux,hybrid-8,84,2,4.884,,,,1359,2308
Linux,hybrid-9,84,2,4.903,,,,1353,2329
Linux,hybrid-10,84,2,4.944,,,,1353,2317
Linux,PRINS-w4,84,2,1159.996,0.007,1156.137,3.852,4079,5185
Linux,PRINS-w3,84,2,1146.913,0.008,1143.085,3.82,4079,5185
Linux,PRINS-w2,84,2,1126.259,0.008,1122.454,3.798,4079,5185
Linux,PRINS-w1,84,2,1227.411,0.009,1223.588,3.815,4079,5185
Linux,hybrid-0,84,2,0.723,,,,1792,2924
Linux,hybrid-1,84,2,4.762,,,,1336,1969
Linux,hybrid-2,84,2,4.703,,,,1304,1958
Linux,hybrid-3,84,2,4.749,,,,1387,2245
Linux,hybrid-4,84,2,4.746,,,,1340,2100
Linux,hybrid-5,84,2,4.779,,,,1276,1925
Linux,hybrid-6,84,2,4.838,,,,1255,1873
Linux,hybrid-7,84,2,4.753,,,,1236,1794
Linux,hybrid-8,84,2,4.83,,,,1359,2308
Linux,hybrid-9,84,2,4.85,,,,1353,2329
Linux,hybrid-10,84,2,4.843,,,,1353,2317
Linux,PRINS-w4,84,2,1098.396,0.007,1094.594,3.795,4079,5185
Linux,PRINS-w3,84,2,1213.64,0.008,1209.899,3.733,4079,5185
Linux,PRINS-w2,84,2,1134.186,0.007,1130.412,3.767,4079,5185
Linux,PRINS-w1,84,2,1221.063,0.009,1217.297,3.758,4079,5185
Linux,hybrid-0,84,2,0.715,,,,1792,2924
Linux,hybrid-1,84,2,4.778,,,,1336,1969
Linux,hybrid-2,84,2,4.773,,,,1304,1958
Linux,hybrid-3,84,2,4.83,,,,1387,2245
Linux,hybrid-4,84,2,4.723,,,,1340,2100
Linux,hybrid-5,84,2,4.791,,,,1276,1925
Linux,hybrid-6,84,2,4.887,,,,1255,1873
Linux,hybrid-7,84,2,4.763,,,,1236,1794
Linux,hybrid-8,84,2,4.948,,,,1359,2308
Linux,hybrid-9,84,2,4.807,,,,1353,2329
Linux,hybrid-10,84,2,4.949,,,,1353,2317
Linux,PRINS-w4,126,3,931.413,0.011,926.087,5.315,4939,6550
Linux,PRINS-w3,126,3,873.994,0.01,868.84,5.144,4939,6550
Linux,PRINS-w2,126,3,871.575,0.011,866.433,5.131,4939,6550
Linux,PRINS-w1,126,3,1076.807,0.009,1071.692,5.105,4939,6550
Linux,hybrid-0,126,3,0.919,,,,1714,3604
Linux,hybrid-1,126,3,3.512,,,,1053,1774
Linux,hybrid-2,126,3,3.407,,,,963,1482
Linux,hybrid-3,126,3,3.337,,,,924,1378
Linux,hybrid-4,126,3,3.304,,,,900,1252
Linux,hybrid-5,126,3,3.338,,,,895,1224
Linux,hybrid-6,126,3,3.337,,,,892,1207
Linux,hybrid-7,126,3,3.326,,,,889,1183
Linux,hybrid-8,126,3,3.358,,,,885,1170
Linux,hybrid-9,126,3,3.299,,,,885,1170
Linux,hybrid-10,126,3,3.321,,,,885,1170
Linux,PRINS-w4,126,3,941.127,0.009,936.025,5.093,4939,6550
Linux,PRINS-w3,126,3,874.19,0.009,868.933,5.248,4939,6550
Linux,PRINS-w2,126,3,867.269,0.01,862.139,5.12,4939,6550
Linux,PRINS-w1,126,3,1098.02,0.011,1092.729,5.28,4939,6550
Linux,hybrid-0,126,3,0.917,,,,1714,3604
Linux,hybrid-1,126,3,3.515,,,,1053,1774
Linux,hybrid-2,126,3,3.432,,,,963,1482
Linux,hybrid-3,126,3,3.323,,,,924,1378
Linux,hybrid-4,126,3,3.363,,,,900,1252
Linux,hybrid-5,126,3,3.327,,,,895,1224
Linux,hybrid-6,126,3,3.304,,,,892,1207
Linux,hybrid-7,126,3,3.315,,,,889,1183
Linux,hybrid-8,126,3,3.343,,,,885,1170
Linux,hybrid-9,126,3,3.299,,,,885,1170
Linux,hybrid-10,126,3,3.313,,,,885,1170
Linux,PRINS-w4,126,3,875.644,0.009,870.516,5.119,4939,6550
Linux,PRINS-w3,126,3,870.867,0.009,865.692,5.165,4939,6550
Linux,PRINS-w2,126,3,871.874,0.009,866.601,5.263,4939,6550
Linux,PRINS-w1,126,3,1083.478,0.01,1078.374,5.094,4939,6550
Linux,hybrid-0,126,3,0.918,,,,1714,3604
Linux,hybrid-1,126,3,3.558,,,,1053,1774
Linux,hybrid-2,126,3,3.427,,,,963,1482
Linux,hybrid-3,126,3,3.358,,,,924,1378
Linux,hybrid-4,126,3,3.304,,,,900,1252
Linux,hybrid-5,126,3,3.317,,,,895,1224
Linux,hybrid-6,126,3,3.327,,,,892,1207
Linux,hybrid-7,126,3,3.298,,,,889,1183
Linux,hybrid-8,126,3,3.372,,,,885,1170
Linux,hybrid-9,126,3,3.419,,,,885,1170
Linux,hybrid-10,126,3,3.475,,,,885,1170
Linux,PRINS-w4,168,4,1743.071,0.013,1736.073,6.985,7153,9189
Linux,PRINS-w3,168,4,1451.193,0.013,1444.28,6.9,7153,9189
Linux,PRINS-w2,168,4,1458.607,0.013,1451.648,6.946,7153,9189
Linux,PRINS-w1,168,4,2433.155,0.013,2426.062,7.08,7153,9189
Linux,hybrid-0,168,4,7.417,,,,5328,21874
Linux,hybrid-1,168,4,23.607,,,,8085,72618
Linux,hybrid-2,168,4,15.087,,,,3825,32982
Linux,hybrid-3,168,4,9.186,,,,2689,17863
Linux,hybrid-4,168,4,8.069,,,,2235,13322
Linux,hybrid-5,168,4,9.72,,,,1919,12890
Linux,hybrid-6,168,4,6.117,,,,1265,5500
Linux,hybrid-7,168,4,4.756,,,,1009,2770
Linux,hybrid-8,168,4,7.458,,,,1474,8020
Linux,hybrid-9,168,4,4.988,,,,1070,2990
Linux,hybrid-10,168,4,6.699,,,,1314,6163
Linux,PRINS-w4,168,4,1744.445,0.015,1737.493,6.937,7153,9189
Linux,PRINS-w3,168,4,1757.512,0.013,1750.528,6.971,7153,9189
Linux,PRINS-w2,168,4,1882.999,0.013,1875.938,7.048,7153,9189
Linux,PRINS-w1,168,4,2518.263,0.013,2511.349,6.901,7153,9189
Linux,hybrid-0,168,4,7.456,,,,5328,21874
Linux,hybrid-1,168,4,23.29,,,,8085,72618
Linux,hybrid-2,168,4,15.249,,,,3825,32982
Linux,hybrid-3,168,4,9.127,,,,2689,17863
Linux,hybrid-4,168,4,8.024,,,,2235,13322
Linux,hybrid-5,168,4,9.699,,,,1919,12890
Linux,hybrid-6,168,4,6.079,,,,1265,5500
Linux,hybrid-7,168,4,4.837,,,,1009,2770
Linux,hybrid-8,168,4,7.375,,,,1474,8020
Linux,hybrid-9,168,4,4.978,,,,1070,2990
Linux,hybrid-10,168,4,6.697,,,,1314,6163
Linux,PRINS-w4,168,4,1945.262,0.013,1938.243,7.006,7153,9189
Linux,PRINS-w3,168,4,1881.87,0.013,1874.9,6.957,7153,9189
Linux,PRINS-w2,168,4,1758.454,0.013,1751.366,7.075,7153,9189
Linux,PRINS-w1,168,4,2307.186,0.014,2300.298,6.874,7153,9189
Linux,hybrid-0,168,4,7.216,,,,5328,21874
Linux,hybrid-1,168,4,23.304,,,,8085,72618
Linux,hybrid-2,168,4,15.246,,,,3825,32982
Linux,hybrid-3,168,4,9.08,,,,2689,17863
Linux,hybrid-4,168,4,8.015,,,,2235,13322
Linux,hybrid-5,168,4,9.675,,,,1919,12890
Linux,hybrid-6,168,4,6.054,,,,1265,5500
Linux,hybrid-7,168,4,4.82,,,,1009,2770
Linux,hybrid-8,168,4,7.349,,,,1474,8020
Linux,hybrid-9,168,4,4.952,,,,1070,2990
Linux,hybrid-10,168,4,6.768,,,,1314,6163
Linux,PRINS-w4,210,5,1434.695,0.016,1426.165,8.514,8016,10431
Linux,PRINS-w3,210,5,1302.97,0.016,1294.409,8.545,8016,10431
Linux,PRINS-w2,210,5,1318.147,0.032,1309.5,8.616,8016,10431
Linux,PRINS-w1,210,5,1919.016,0.016,1910.381,8.619,8016,10431
Linux,hybrid-0,210,5,27.425,,,,10270,43625
Linux,hybrid-1,210,5,4.677,,,,1270,4312
Linux,hybrid-2,210,5,5.006,,,,1318,4950
Linux,hybrid-3,210,5,4.443,,,,1029,2822
Linux,hybrid-4,210,5,4.239,,,,915,1896
Linux,hybrid-5,210,5,4.118,,,,894,1782
Linux,hybrid-6,210,5,4.314,,,,907,2024
Linux,hybrid-7,210,5,3.974,,,,828,1348
Linux,hybrid-8,210,5,3.926,,,,815,1197
Linux,hybrid-9,210,5,3.912,,,,815,1188
Linux,hybrid-10,210,5,4.062,,,,827,1324
Linux,PRINS-w4,210,5,1436.118,0.016,1427.473,8.629,8016,10431
Linux,PRINS-w3,210,5,1295.669,0.016,1286.543,9.11,8016,10431
Linux,PRINS-w2,210,5,1343.906,0.019,1335.262,8.625,8016,10431
Linux,PRINS-w1,210,5,1923.522,0.017,1914.35,9.155,8016,10431
Linux,hybrid-0,210,5,29.534,,,,10270,43625
Linux,hybrid-1,210,5,4.919,,,,1270,4312
Linux,hybrid-2,210,5,5.441,,,,1318,4950
Linux,hybrid-3,210,5,4.82,,,,1029,2822
Linux,hybrid-4,210,5,4.369,,,,915,1896
Linux,hybrid-5,210,5,4.392,,,,894,1782
Linux,hybrid-6,210,5,4.689,,,,907,2024
Linux,hybrid-7,210,5,4.329,,,,828,1348
Linux,hybrid-8,210,5,4.174,,,,815,1197
Linux,hybrid-9,210,5,4.291,,,,815,1188
Linux,hybrid-10,210,5,4.289,,,,827,1324
Linux,PRINS-w4,210,5,1465.599,0.017,1456.911,8.67,8016,10431
Linux,PRINS-w3,210,5,1310.152,0.016,1301.408,8.729,8016,10431
Linux,PRINS-w2,210,5,1324.015,0.017,1315.341,8.658,8016,10431
Linux,PRINS-w1,210,5,2035.663,0.016,2026.428,9.219,8016,10431
Linux,hybrid-0,210,5,30.685,,,,10270,43625
Linux,hybrid-1,210,5,5.264,,,,1270,4312
Linux,hybrid-2,210,5,5.676,,,,1318,4950
Linux,hybrid-3,210,5,5.124,,,,1029,2822
Linux,hybrid-4,210,5,4.69,,,,915,1896
Linux,hybrid-5,210,5,4.588,,,,894,1782
Linux,hybrid-6,210,5,4.975,,,,907,2024
Linux,hybrid-7,210,5,4.533,,,,828,1348
Linux,hybrid-8,210,5,4.532,,,,815,1197
Linux,hybrid-9,210,5,4.366,,,,815,1188
Linux,hybrid-10,210,5,4.563,,,,827,1324
Linux,PRINS-w4,252,6,1859.541,0.022,1849.462,10.057,9811,12889
Linux,PRINS-w3,252,6,1782.599,0.023,1772.952,9.625,9811,12889
Linux,PRINS-w2,252,6,1732.35,0.02,1722.749,9.581,9811,12889
Linux,PRINS-w1,252,6,2500.858,0.02,2491.284,9.555,9811,12889
Linux,hybrid-0,252,6,43.334,,,,12368,56299
Linux,hybrid-1,252,6,15.839,,,,3410,29619
Linux,hybrid-2,252,6,16.208,,,,3185,30392
Linux,hybrid-3,252,6,12.908,,,,1846,15871
Linux,hybrid-4,252,6,6.431,,,,1130,4638
Linux,hybrid-5,252,6,6.731,,,,1130,4531
Linux,hybrid-6,252,6,5.57,,,,973,2745
Linux,hybrid-7,252,6,5.711,,,,938,2554
Linux,hybrid-8,252,6,6.38,,,,988,3282
Linux,hybrid-9,252,6,4.84,,,,863,1616
Linux,hybrid-10,252,6,4.519,,,,835,1308
Linux,PRINS-w4,252,6,1728.43,0.02,1718.94,9.471,9811,12889
Linux,PRINS-w3,252,6,1884.838,0.019,1875.445,9.374,9811,12889
Linux,PRINS-w2,252,6,1702.339,0.022,1691.99,10.327,9811,12889
Linux,PRINS-w1,252,6,2862.007,0.021,2851.49,10.496,9811,12889
Linux,hybrid-0,252,6,49.541,,,,12368,56299
Linux,hybrid-1,252,6,17.095,,,,3410,29619
Linux,hybrid-2,252,6,18.331,,,,3185,30392
Linux,hybrid-3,252,6,14.402,,,,1846,15871
Linux,hybrid-4,252,6,7.227,,,,1130,4638
Linux,hybrid-5,252,6,7.584,,,,1130,4531
Linux,hybrid-6,252,6,6.364,,,,973,2745
Linux,hybrid-7,252,6,6.318,,,,938,2554
Linux,hybrid-8,252,6,7.338,,,,988,3282
Linux,hybrid-9,252,6,5.39,,,,863,1616
Linux,hybrid-10,252,6,5.211,,,,835,1308
Linux,PRINS-w4,252,6,1942.269,0.022,1931.764,10.483,9811,12889
Linux,PRINS-w3,252,6,1896.39,0.023,1885.868,10.499,9811,12889
Linux,PRINS-w2,252,6,1969.242,0.023,1958.723,10.496,9811,12889
Linux,PRINS-w1,252,6,2860.942,0.023,2850.389,10.53,9811,12889
Linux,hybrid-0,252,6,49.574,,,,12368,56299
Linux,hybrid-1,252,6,17.445,,,,3410,29619
Linux,hybrid-2,252,6,18.279,,,,3185,30392
Linux,hybrid-3,252,6,14.457,,,,1846,15871
Linux,hybrid-4,252,6,7.287,,,,1130,4638
Linux,hybrid-5,252,6,7.628,,,,1130,4531
Linux,hybrid-6,252,6,6.367,,,,973,2745
Linux,hybrid-7,252,6,6.264,,,,938,2554
Linux,hybrid-8,252,6,7.295,,,,988,3282
Linux,hybrid-9,252,6,5.321,,,,863,1616
Linux,hybrid-10,252,6,5.112,,,,835,1308
Linux,PRINS-w4,294,7,4459.628,0.028,4447.209,12.392,12643,16129
Linux,PRINS-w3,294,7,4451.626,0.031,4439.078,12.517,12643,16129
Linux,PRINS-w2,294,7,4080.662,0.027,4068.064,12.57,12643,16129
Linux,PRINS-w1,294,7,5188.513,0.028,5176.035,12.45,12643,16129
Linux,hybrid-0,294,7,6.109,,,,3154,10166
Linux,hybrid-1,294,7,13.805,,,,3359,20704
Linux,hybrid-2,294,7,11.684,,,,2526,14710
Linux,hybrid-3,294,7,13.423,,,,2136,11433
Linux,hybrid-4,294,7,11.528,,,,1636,8740
Linux,hybrid-5,294,7,9.701,,,,1386,5862
Linux,hybrid-6,294,7,8.064,,,,1141,3063
Linux,hybrid-7,294,7,9.361,,,,1236,4784
Linux,hybrid-8,294,7,8.524,,,,1182,3808
Linux,hybrid-9,294,7,7.898,,,,1082,2874
Linux,hybrid-10,294,7,8.933,,,,1162,3918
Linux,PRINS-w4,294,7,4050.092,0.027,4037.755,12.31,12643,16129
Linux,PRINS-w3,294,7,3982.296,0.027,3970.545,11.723,12643,16129
Linux,PRINS-w2,294,7,3590.442,0.024,3579.162,11.256,12643,16129
