logID,lineID,sid,time,tid,component,message,template,values
29,12,87185fc0-dafc-4e93-9fe2-fe9ebd4e93b0.1592427921011,2020-06-17T23:05:21:039+0200,11,ngl-lib_NglAppLib ErrorID=218,GetCachedNglProfile Status: Data Not Found : Principal,GetCachedNglProfile Status: Data Not Found : Principal,[]
29,13,87185fc0-dafc-4e93-9fe2-fe9ebd4e93b0.1592427921011,2020-06-17T23:05:21:039+0200,27,ngl-lib_UserPrincipalDao,GetUserPrincipal failed in GetUserProfile,GetUserPrincipal failed in GetUserProfile,[]
29,14,87185fc0-dafc-4e93-9fe2-fe9ebd4e93b0.1592427921011,2020-06-17T23:05:21:039+0200,69,ngl-lib_NUSecureProfileFetcher ErrorID=PrincipalMgrOperationStatus:6,ValidateAndGetPrefetchedSP : Failed to fetch principal,ValidateAndGetPrefetchedSP : Failed to fetch principal,[]
29,15,87185fc0-dafc-4e93-9fe2-fe9ebd4e93b0.1592427921011,2020-06-17T23:05:21:039+0200,20,ngl-lib_NglAppLib ErrorID=218,GetPrefetchedNglProfile Status: Data Not Found : Principal,GetPrefetchedNglProfile Status: Data Not Found : Principal,[]
29,16,87185fc0-dafc-4e93-9fe2-fe9ebd4e93b0.1592427921011,2020-06-17T23:05:21:039+0200,6,ngl-lib_NglController,ExecuteRequest: request id: 1 api: 0 data?: no workflow?: no,ExecuteRequest: request id: <*> api: <*> data?: <*> workflow?: no,"['1', '0', 'no']"
29,17,87185fc0-dafc-4e93-9fe2-fe9ebd4e93b0.1592427921011,2020-06-17T23:05:21:040+0200,6,ngl-lib_NglController,ExecuteRequest: request id: 2 api: 0 data?: no workflow?: no,ExecuteRequest: request id: <*> api: <*> data?: <*> workflow?: no,"['2', '0', 'no']"
29,18,87185fc0-dafc-4e93-9fe2-fe9ebd4e93b0.1592427921011,2020-06-17T23:05:21:040+0200,39,ngl-lib_NglController,InitializeProfileUpdates: Initial internal status = 403,InitializeProfileUpdates: Initial internal status = <*>,['403']
29,19,87185fc0-dafc-4e93-9fe2-fe9ebd4e93b0.1592427921011,2020-06-17T23:05:21:040+0200,43,ngl-lib_NglController,LogCurrentUser: CachedNotValidated UserID=0,LogCurrentUser: <*> UserID=<*>,"['CachedNotValidated', '0']"
29,20,87185fc0-dafc-4e93-9fe2-fe9ebd4e93b0.1592427921011,2020-06-17T23:05:21:040+0200,40,ngl-lib_NglController,InitializeWorkflows: invoked,InitializeWorkflows: invoked,[]
29,21,87185fc0-dafc-4e93-9fe2-fe9ebd4e93b0.1592427921011,2020-06-17T23:05:21:040+0200,61,ngl-lib_NglAppLib,SetAppRuntimeConfig: AppLocale=en_US,SetAppRuntimeConfig: AppLocale=<*>,['en_US']
29,22,87185fc0-dafc-4e93-9fe2-fe9ebd4e93b0.1592427921011,2020-06-17T23:05:21:040+0200,41,ngl-lib_NglController,InitialProfileTimer: app is licensed,InitialProfileTimer: app is licensed,[]
29,23,87185fc0-dafc-4e93-9fe2-fe9ebd4e93b0.1592427921011,2020-06-17T23:05:21:041+0200,27,ngl-lib_UserPrincipalDao,GetUserPrincipal failed in GetUserProfile,GetUserPrincipal failed in GetUserProfile,[]
29,24,87185fc0-dafc-4e93-9fe2-fe9ebd4e93b0.1592427921011,2020-06-17T23:05:21:041+0200,48,ngl-lib_NUSecureProfileFetcher,operator() : Blocking initial unauth call for unlicensed app (principal not found),operator() : Blocking initial unauth call for unlicensed app (principal not found),[]
29,25,87185fc0-dafc-4e93-9fe2-fe9ebd4e93b0.1592427921011,2020-06-17T23:05:21:041+0200,18,ngl-lib_NglAppLib ErrorID=255,GetLatestNglProfile Status: Unlicensed apps are denied to reach out to COPS if there is no user signed in,GetLatestNglProfile Status: Unlicensed apps are denied to reach out to COPS if there is no user signed in,[]
29,26,87185fc0-dafc-4e93-9fe2-fe9ebd4e93b0.1592427921011,2020-06-17T23:05:21:041+0200,54,ngl-lib_NglController,ProcessV2Profile: request id: 2 api: 0 call-status: 255 profile-status: 403 sequence: initial workflow?: no spinner?: no,ProcessV2Profile: request id: <*> api: <*> call-status: <*> profile-status: <*> sequence: <*> workflow?: <*> spinner?: <*>,"['2', '0', '255', '403', 'initial', 'no', 'no']"
29,27,87185fc0-dafc-4e93-9fe2-fe9ebd4e93b0.1592427921011,2020-06-17T23:05:21:042+0200,29,ngl-lib_NglController,HandleV2Response: Cannot handle undefined response (request 2 type 9 status 403 sequence initial),HandleV2Response: Cannot handle undefined response (request <*> type <*> status <*> sequence <*>),"['2', '9', '403', 'initial']"
29,28,87185fc0-dafc-4e93-9fe2-fe9ebd4e93b0.1592427921011,2020-06-17T23:05:21:042+0200,54,ngl-lib_NglController,ProcessV2Profile: request id: 2 api: 0 call-status: 255 profile-status: 403 sequence: initial workflow?: no spinner?: no,ProcessV2Profile: request id: <*> api: <*> call-status: <*> profile-status: <*> sequence: <*> workflow?: <*> spinner?: <*>,"['2', '0', '255', '403', 'initial', 'no', 'no']"
29,29,87185fc0-dafc-4e93-9fe2-fe9ebd4e93b0.1592427921011,2020-06-17T23:05:21:042+0200,53,ngl-lib_NglController,ProcessV2Profile: Initial profile failure: licensed from cache (profile status 403),ProcessV2Profile: Initial profile failure: licensed from cache (profile status <*>),['403']
29,30,87185fc0-dafc-4e93-9fe2-fe9ebd4e93b0.1592427921011,2020-06-17T23:05:21:042+0200,43,ngl-lib_NglController,LogCurrentUser: Cached UserID=0,LogCurrentUser: <*> UserID=<*>,"['Cached', '0']"
29,31,87185fc0-dafc-4e93-9fe2-fe9ebd4e93b0.1592427921011,2020-06-17T23:05:21:042+0200,45,ngl-lib_NglController,NotifyData: request id: 2 api: 0,NotifyData: request id: <*> api: <*>,"['2', '0']"
29,32,87185fc0-dafc-4e93-9fe2-fe9ebd4e93b0.1592427921011,2020-06-17T23:05:21:042+0200,21,ngl-lib_NglController,GetProfile: request 2 recieved,GetProfile: request <*> recieved,['2']
29,33,87185fc0-dafc-4e93-9fe2-fe9ebd4e93b0.1592427921011,2020-06-17T23:05:21:042+0200,22,ngl-lib_NglController,GetProfile: request 2 returned status 403,GetProfile: request <*> returned status <*>,"['2', '403']"
29,34,87185fc0-dafc-4e93-9fe2-fe9ebd4e93b0.1592427921011,2020-06-17T23:05:21:042+0200,66,ngl-lib_NglController,StartRecurringAuthAndProfileChecks: invoked,StartRecurringAuthAndProfileChecks: invoked,[]
29,35,87185fc0-dafc-4e93-9fe2-fe9ebd4e93b0.1592427921011,2020-06-17T23:05:21:042+0200,5,ngl-lib_NglController,EnableProfileRefresh: invoked,EnableProfileRefresh: invoked,[]
29,36,87185fc0-dafc-4e93-9fe2-fe9ebd4e93b0.1592427921011,2020-06-18T10:02:24:674+0200,23,ngl-lib_NglController,GetRefreshProfile: invoked with initial result: none & GetProfile type: 1,GetRefreshProfile: invoked with initial result: <*> & GetProfile type: <*>,"['none', '1']"
30,1,87185fc0-dafc-4e93-9fe2-fe9ebd4e93b0.1592427921011,2020-06-18T10:02:24:676+0200,6,ngl-lib_NglController,ExecuteRequest: request id: 3 api: 12 data?: no workflow?: no,ExecuteRequest: request id: <*> api: <*> data?: <*> workflow?: no,"['3', '12', 'no']"
30,2,87185fc0-dafc-4e93-9fe2-fe9ebd4e93b0.1592427921011,2020-06-18T10:02:24:682+0200,27,ngl-lib_UserPrincipalDao,GetUserPrincipal failed in GetUserProfile,GetUserPrincipal failed in GetUserProfile,[]
30,3,87185fc0-dafc-4e93-9fe2-fe9ebd4e93b0.1592427921011,2020-06-18T10:02:24:682+0200,47,ngl-lib_NUSecureProfileFetcher ErrorID=%s : %s inform Controller,operator(),operator(),[]
30,4,87185fc0-dafc-4e93-9fe2-fe9ebd4e93b0.1592427921011,2020-06-18T10:02:24:682+0200,15,ngl-lib_NglAppLib ErrorID=220,GetLatestNglProfile Status: Error Fetching Access Token : Invalid Device Token,GetLatestNglProfile Status: Error Fetching Access Token : Invalid Device Token,[]
30,5,87185fc0-dafc-4e93-9fe2-fe9ebd4e93b0.1592427921011,2020-06-18T10:02:24:682+0200,54,ngl-lib_NglController,ProcessV2Profile: request id: 3 api: 12 call-status: 220 profile-status: 403 sequence: subsequent workflow?: no spinner?: no,ProcessV2Profile: request id: <*> api: <*> call-status: <*> profile-status: <*> sequence: <*> workflow?: <*> spinner?: <*>,"['3', '12', '220', '403', 'subsequent', 'no', 'no']"
30,6,87185fc0-dafc-4e93-9fe2-fe9ebd4e93b0.1592427921011,2020-06-18T10:02:24:682+0200,29,ngl-lib_NglController,HandleV2Response: Cannot handle undefined response (request 3 type 9 status 403 sequence subsequent),HandleV2Response: Cannot handle undefined response (request <*> type <*> status <*> sequence <*>),"['3', '9', '403', 'subsequent']"
30,7,87185fc0-dafc-4e93-9fe2-fe9ebd4e93b0.1592427921011,2020-06-18T10:02:24:682+0200,54,ngl-lib_NglController,ProcessV2Profile: request id: 3 api: 12 call-status: 220 profile-status: 403 sequence: subsequent workflow?: no spinner?: no,ProcessV2Profile: request id: <*> api: <*> call-status: <*> profile-status: <*> sequence: <*> workflow?: <*> spinner?: <*>,"['3', '12', '220', '403', 'subsequent', 'no', 'no']"
30,8,87185fc0-dafc-4e93-9fe2-fe9ebd4e93b0.1592427921011,2020-06-18T10:02:24:682+0200,55,ngl-lib_NglController,ProcessV2Profile: Subsequent profile failure: existing profile status 403,ProcessV2Profile: Subsequent profile failure: existing profile status <*>,['403']
30,9,87185fc0-dafc-4e93-9fe2-fe9ebd4e93b0.1592427921011,2020-06-18T10:02:24:682+0200,9,ngl-lib_NglController,"ForceProfileRefresh: cause: 1, delay: 0","ForceProfileRefresh: cause: 1, delay: <*>",['0']
30,10,87185fc0-dafc-4e93-9fe2-fe9ebd4e93b0.1592427921011,2020-06-18T10:02:24:683+0200,27,ngl-lib_UserPrincipalDao,GetUserPrincipal failed in GetUserProfile,GetUserPrincipal failed in GetUserProfile,[]
30,11,87185fc0-dafc-4e93-9fe2-fe9ebd4e93b0.1592427921011,2020-06-18T10:02:24:683+0200,27,ngl-lib_UserPrincipalDao,GetUserPrincipal failed in GetUserProfile,GetUserPrincipal failed in GetUserProfile,[]
30,12,87185fc0-dafc-4e93-9fe2-fe9ebd4e93b0.1592427921011,2020-06-18T10:02:24:683+0200,2,ngl-lib_UserPrincipalDao,DeleteUserPrincipal failed in RemoveUserProfile,DeleteUserPrincipal failed in RemoveUserProfile,[]
30,13,87185fc0-dafc-4e93-9fe2-fe9ebd4e93b0.1592427921011,2020-06-18T10:02:24:683+0200,7,ngl-lib_UserPrincipalManager,Failed to remove principal,Failed to remove principal,[]
30,14,87185fc0-dafc-4e93-9fe2-fe9ebd4e93b0.1592427921011,2020-06-19T18:11:07:874+0200,27,ngl-lib_UserPrincipalDao,GetUserPrincipal failed in GetUserProfile,GetUserPrincipal failed in GetUserProfile,[]
31,1,87185fc0-dafc-4e93-9fe2-fe9ebd4e93b0.1592427921011,2020-06-19T18:11:07:876+0200,37,ngl-lib_NglCommonLib,ImsCachedAccessToken - Cached access token fetch status: IMSConnectorStatus:41,ImsCachedAccessToken - Cached access token fetch status: <*>,['IMSConnectorStatus:41']
31,2,87185fc0-dafc-4e93-9fe2-fe9ebd4e93b0.1592427921011,2020-06-19T18:11:07:877+0200,50,ngl-lib_NglController,PostLogFile: No Cached Access Token found with Status 503,PostLogFile: No Cached Access Token found with Status 503,[]
31,3,87185fc0-dafc-4e93-9fe2-fe9ebd4e93b0.1592427921011,2020-06-19T18:11:07:877+0200,27,ngl-lib_UserPrincipalDao,GetUserPrincipal failed in GetUserProfile,GetUserPrincipal failed in GetUserProfile,[]
31,4,87185fc0-dafc-4e93-9fe2-fe9ebd4e93b0.1592427921011,2020-06-19T18:11:07:877+0200,27,ngl-lib_UserPrincipalDao,GetUserPrincipal failed in GetUserProfile,GetUserPrincipal failed in GetUserProfile,[]
31,5,87185fc0-dafc-4e93-9fe2-fe9ebd4e93b0.1592427921011,2020-06-19T18:11:07:877+0200,35,ngl-lib_NglCommonLib,ImsAccessTokenInternal - returned with NglStatusCode:218,ImsAccessTokenInternal - returned with <*>,['NglStatusCode:218']
31,6,87185fc0-dafc-4e93-9fe2-fe9ebd4e93b0.1592427921011,2020-06-19T18:11:07:877+0200,32,ngl-lib_NglAppLib ErrorID=218,ImsAccessToken Status: Data Not Found : Principal,ImsAccessToken Status: Data Not Found : Principal,[]
31,7,87185fc0-dafc-4e93-9fe2-fe9ebd4e93b0.1592427921011,2020-06-19T18:11:07:877+0200,49,ngl-lib_NglController,PostLogFile: No Access Token found with Status 218,PostLogFile: No Access Token found with Status 218,[]
31,8,87185fc0-dafc-4e93-9fe2-fe9ebd4e93b0.1592427921011,2020-06-21T15:45:08:917+0200,27,ngl-lib_UserPrincipalDao,GetUserPrincipal failed in GetUserProfile,GetUserPrincipal failed in GetUserProfile,[]
32,1,87185fc0-dafc-4e93-9fe2-fe9ebd4e93b0.1592427921011,2020-06-21T15:45:08:919+0200,37,ngl-lib_NglCommonLib,ImsCachedAccessToken - Cached access token fetch status: IMSConnectorStatus:41,ImsCachedAccessToken - Cached access token fetch status: <*>,['IMSConnectorStatus:41']
32,2,87185fc0-dafc-4e93-9fe2-fe9ebd4e93b0.1592427921011,2020-06-21T15:45:08:924+0200,50,ngl-lib_NglController,PostLogFile: No Cached Access Token found with Status 503,PostLogFile: No Cached Access Token found with Status 503,[]
32,3,87185fc0-dafc-4e93-9fe2-fe9ebd4e93b0.1592427921011,2020-06-21T15:45:08:924+0200,27,ngl-lib_UserPrincipalDao,GetUserPrincipal failed in GetUserProfile,GetUserPrincipal failed in GetUserProfile,[]
32,4,87185fc0-dafc-4e93-9fe2-fe9ebd4e93b0.1592427921011,2020-06-21T15:45:08:925+0200,27,ngl-lib_UserPrincipalDao,GetUserPrincipal failed in GetUserProfile,GetUserPrincipal failed in GetUserProfile,[]
32,5,87185fc0-dafc-4e93-9fe2-fe9ebd4e93b0.1592427921011,2020-06-21T15:45:08:925+0200,35,ngl-lib_NglCommonLib,ImsAccessTokenInternal - returned with NglStatusCode:218,ImsAccessTokenInternal - returned with <*>,['NglStatusCode:218']
32,6,87185fc0-dafc-4e93-9fe2-fe9ebd4e93b0.1592427921011,2020-06-21T15:45:08:925+0200,32,ngl-lib_NglAppLib ErrorID=218,ImsAccessToken Status: Data Not Found : Principal,ImsAccessToken Status: Data Not Found : Principal,[]
32,7,87185fc0-dafc-4e93-9fe2-fe9ebd4e93b0.1592427921011,2020-06-21T15:45:08:925+0200,49,ngl-lib_NglController,PostLogFile: No Access Token found with Status 218,PostLogFile: No Access Token found with Status 218,[]
33,1,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-22T18:51:22:487+0200,0,ngl-lib_NglAppLib,-------- Initializing session logs --------,-------- Initializing session logs --------,[]
33,2,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-22T18:51:22:488+0200,25,ngl-lib_kOperatingConfig,GetRuntimeDetails: No operating configs found,GetRuntimeDetails: No operating configs found,[]
33,3,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-22T18:51:22:488+0200,24,ngl-lib_kOperatingConfig,GetRuntimeDetails: Fallback to NAMED_USER_ONLINE!!,GetRuntimeDetails: Fallback to NAMED_USER_ONLINE!!,[]
33,4,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-22T18:51:22:488+0200,3,ngl-lib_kOperatingConfig,"Deserialize: No Operating Config file, default init","Deserialize: No Operating Config file, default init",[]
33,5,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-22T18:51:22:491+0200,65,ngl-lib_NglAppLib,"SetConfig: OS Name=MAC, OS Version=10.15.5","SetConfig: OS Name=<*>, OS Version=<*>","['MAC', '10.15.5']"
33,6,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-22T18:51:22:491+0200,64,ngl-lib_NglAppLib,"SetConfig: NGLLibVersion=1.17.0.35, Environment=5, Runtimemode=NAMED_USER_ONLINE, NpdID=","SetConfig: NGLLibVersion=<*>, Environment=<*>, Runtimemode=<*>, NpdID=","['1.17.0.35', '5', 'NAMED_USER_ONLINE']"
33,7,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-22T18:51:22:491+0200,63,ngl-lib_NglAppLib,"SetConfig: ClientID=ProjectCentral16, AppID=CCLibrary1, AppVersion=3.8","SetConfig: ClientID=<*>, AppID=<*>, AppVersion=<*>","['ProjectCentral16', 'CCLibrary1', '3.8']"
33,8,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-22T18:51:22:491+0200,44,ngl-lib_NglController,NglController: constructor invoked in 4 license mode,NglController: constructor invoked in <*> license mode,['4']
33,9,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-22T18:51:22:491+0200,38,ngl-lib_NglController,InitializeProfileUpdates: invoked and running in headless mode,InitializeProfileUpdates: invoked and running in headless mode,[]
33,10,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-22T18:51:23:443+0200,27,ngl-lib_UserPrincipalDao,GetUserPrincipal failed in GetUserProfile,GetUserPrincipal failed in GetUserProfile,[]
33,11,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-22T18:51:23:443+0200,68,ngl-lib_NUSecureProfileFetcher ErrorID=PrincipalMgrOperationStatus:6,ValidateAndGetCachedSP : Failed to fetch principal,ValidateAndGetCachedSP : Failed to fetch principal,[]
33,12,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-22T18:51:23:443+0200,11,ngl-lib_NglAppLib ErrorID=218,GetCachedNglProfile Status: Data Not Found : Principal,GetCachedNglProfile Status: Data Not Found : Principal,[]
33,13,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-22T18:51:23:443+0200,27,ngl-lib_UserPrincipalDao,GetUserPrincipal failed in GetUserProfile,GetUserPrincipal failed in GetUserProfile,[]
33,14,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-22T18:51:23:444+0200,69,ngl-lib_NUSecureProfileFetcher ErrorID=PrincipalMgrOperationStatus:6,ValidateAndGetPrefetchedSP : Failed to fetch principal,ValidateAndGetPrefetchedSP : Failed to fetch principal,[]
33,15,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-22T18:51:23:444+0200,20,ngl-lib_NglAppLib ErrorID=218,GetPrefetchedNglProfile Status: Data Not Found : Principal,GetPrefetchedNglProfile Status: Data Not Found : Principal,[]
33,16,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-22T18:51:23:444+0200,6,ngl-lib_NglController,ExecuteRequest: request id: 1 api: 0 data?: no workflow?: no,ExecuteRequest: request id: <*> api: <*> data?: <*> workflow?: no,"['1', '0', 'no']"
33,17,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-22T18:51:23:444+0200,6,ngl-lib_NglController,ExecuteRequest: request id: 2 api: 0 data?: no workflow?: no,ExecuteRequest: request id: <*> api: <*> data?: <*> workflow?: no,"['2', '0', 'no']"
33,18,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-22T18:51:23:444+0200,39,ngl-lib_NglController,InitializeProfileUpdates: Initial internal status = 403,InitializeProfileUpdates: Initial internal status = <*>,['403']
33,19,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-22T18:51:23:444+0200,43,ngl-lib_NglController,LogCurrentUser: CachedNotValidated UserID=0,LogCurrentUser: <*> UserID=<*>,"['CachedNotValidated', '0']"
33,20,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-22T18:51:23:444+0200,40,ngl-lib_NglController,InitializeWorkflows: invoked,InitializeWorkflows: invoked,[]
33,21,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-22T18:51:23:444+0200,61,ngl-lib_NglAppLib,SetAppRuntimeConfig: AppLocale=en_US,SetAppRuntimeConfig: AppLocale=<*>,['en_US']
33,22,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-22T18:51:23:445+0200,41,ngl-lib_NglController,InitialProfileTimer: app is licensed,InitialProfileTimer: app is licensed,[]
33,23,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-22T18:51:23:445+0200,27,ngl-lib_UserPrincipalDao,GetUserPrincipal failed in GetUserProfile,GetUserPrincipal failed in GetUserProfile,[]
33,24,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-22T18:51:23:445+0200,48,ngl-lib_NUSecureProfileFetcher,operator() : Blocking initial unauth call for unlicensed app (principal not found),operator() : Blocking initial unauth call for unlicensed app (principal not found),[]
33,25,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-22T18:51:23:445+0200,18,ngl-lib_NglAppLib ErrorID=255,GetLatestNglProfile Status: Unlicensed apps are denied to reach out to COPS if there is no user signed in,GetLatestNglProfile Status: Unlicensed apps are denied to reach out to COPS if there is no user signed in,[]
33,26,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-22T18:51:23:447+0200,54,ngl-lib_NglController,ProcessV2Profile: request id: 2 api: 0 call-status: 255 profile-status: 403 sequence: initial workflow?: no spinner?: no,ProcessV2Profile: request id: <*> api: <*> call-status: <*> profile-status: <*> sequence: <*> workflow?: <*> spinner?: <*>,"['2', '0', '255', '403', 'initial', 'no', 'no']"
33,27,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-22T18:51:23:447+0200,29,ngl-lib_NglController,HandleV2Response: Cannot handle undefined response (request 2 type 9 status 403 sequence initial),HandleV2Response: Cannot handle undefined response (request <*> type <*> status <*> sequence <*>),"['2', '9', '403', 'initial']"
33,28,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-22T18:51:23:447+0200,54,ngl-lib_NglController,ProcessV2Profile: request id: 2 api: 0 call-status: 255 profile-status: 403 sequence: initial workflow?: no spinner?: no,ProcessV2Profile: request id: <*> api: <*> call-status: <*> profile-status: <*> sequence: <*> workflow?: <*> spinner?: <*>,"['2', '0', '255', '403', 'initial', 'no', 'no']"
33,29,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-22T18:51:23:447+0200,53,ngl-lib_NglController,ProcessV2Profile: Initial profile failure: licensed from cache (profile status 403),ProcessV2Profile: Initial profile failure: licensed from cache (profile status <*>),['403']
33,30,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-22T18:51:23:447+0200,43,ngl-lib_NglController,LogCurrentUser: Cached UserID=0,LogCurrentUser: <*> UserID=<*>,"['Cached', '0']"
33,31,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-22T18:51:23:448+0200,45,ngl-lib_NglController,NotifyData: request id: 2 api: 0,NotifyData: request id: <*> api: <*>,"['2', '0']"
33,32,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-22T18:51:23:448+0200,21,ngl-lib_NglController,GetProfile: request 2 recieved,GetProfile: request <*> recieved,['2']
33,33,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-22T18:51:23:449+0200,22,ngl-lib_NglController,GetProfile: request 2 returned status 403,GetProfile: request <*> returned status <*>,"['2', '403']"
33,34,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-22T18:51:23:449+0200,66,ngl-lib_NglController,StartRecurringAuthAndProfileChecks: invoked,StartRecurringAuthAndProfileChecks: invoked,[]
33,35,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-22T18:51:23:449+0200,5,ngl-lib_NglController,EnableProfileRefresh: invoked,EnableProfileRefresh: invoked,[]
33,36,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-22T19:51:23:341+0200,23,ngl-lib_NglController,GetRefreshProfile: invoked with initial result: none & GetProfile type: 1,GetRefreshProfile: invoked with initial result: <*> & GetProfile type: <*>,"['none', '1']"
34,1,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-22T19:51:23:343+0200,6,ngl-lib_NglController,ExecuteRequest: request id: 3 api: 12 data?: no workflow?: no,ExecuteRequest: request id: <*> api: <*> data?: <*> workflow?: no,"['3', '12', 'no']"
34,2,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-22T19:51:23:479+0200,27,ngl-lib_UserPrincipalDao,GetUserPrincipal failed in GetUserProfile,GetUserPrincipal failed in GetUserProfile,[]
34,3,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-22T19:51:23:479+0200,47,ngl-lib_NUSecureProfileFetcher ErrorID=%s : %s inform Controller,operator(),operator(),[]
34,4,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-22T19:51:23:479+0200,15,ngl-lib_NglAppLib ErrorID=220,GetLatestNglProfile Status: Error Fetching Access Token : Invalid Device Token,GetLatestNglProfile Status: Error Fetching Access Token : Invalid Device Token,[]
34,5,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-22T19:51:23:479+0200,54,ngl-lib_NglController,ProcessV2Profile: request id: 3 api: 12 call-status: 220 profile-status: 403 sequence: subsequent workflow?: no spinner?: no,ProcessV2Profile: request id: <*> api: <*> call-status: <*> profile-status: <*> sequence: <*> workflow?: <*> spinner?: <*>,"['3', '12', '220', '403', 'subsequent', 'no', 'no']"
34,6,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-22T19:51:23:479+0200,29,ngl-lib_NglController,HandleV2Response: Cannot handle undefined response (request 3 type 9 status 403 sequence subsequent),HandleV2Response: Cannot handle undefined response (request <*> type <*> status <*> sequence <*>),"['3', '9', '403', 'subsequent']"
34,7,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-22T19:51:23:479+0200,54,ngl-lib_NglController,ProcessV2Profile: request id: 3 api: 12 call-status: 220 profile-status: 403 sequence: subsequent workflow?: no spinner?: no,ProcessV2Profile: request id: <*> api: <*> call-status: <*> profile-status: <*> sequence: <*> workflow?: <*> spinner?: <*>,"['3', '12', '220', '403', 'subsequent', 'no', 'no']"
34,8,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-22T19:51:23:479+0200,55,ngl-lib_NglController,ProcessV2Profile: Subsequent profile failure: existing profile status 403,ProcessV2Profile: Subsequent profile failure: existing profile status <*>,['403']
34,9,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-22T19:51:23:479+0200,9,ngl-lib_NglController,"ForceProfileRefresh: cause: 1, delay: 0","ForceProfileRefresh: cause: 1, delay: <*>",['0']
34,10,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-22T19:51:23:489+0200,27,ngl-lib_UserPrincipalDao,GetUserPrincipal failed in GetUserProfile,GetUserPrincipal failed in GetUserProfile,[]
34,11,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-22T19:51:23:501+0200,27,ngl-lib_UserPrincipalDao,GetUserPrincipal failed in GetUserProfile,GetUserPrincipal failed in GetUserProfile,[]
34,12,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-22T19:51:23:520+0200,2,ngl-lib_UserPrincipalDao,DeleteUserPrincipal failed in RemoveUserProfile,DeleteUserPrincipal failed in RemoveUserProfile,[]
34,13,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-22T19:51:23:520+0200,7,ngl-lib_UserPrincipalManager,Failed to remove principal,Failed to remove principal,[]
34,14,815c96b0-a54a-4f99-baa1-45680ba37b80.1592844682487,2020-06-24T18:27:25:770+0200,27,ngl-lib_UserPrincipalDao,GetUserPrincipal failed in GetUserProfile,GetUserPrincipal failed in GetUserProfile,[]
